codigo_ocorrencia2;aeronave_matricula;aeronave_tipo_equipamento;aeronave_fabricante;aeronave_modelo;aeronave_tipo_icao;aeronave_motor_tipo;anv_motor_qtd;anv_motor_descricao_qtd;aeronave_pmd;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_pais_registro;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_tipo_operacao;aeronave_nivel_dano;aeronave_fatalidades_total
46570;PRMRG;AVIÃO;CESSNA AIRCRAFT;525B;C25B;JATO;2;BIMOTOR;6291;10;2007;BRASIL;BRASIL;HERCÍLIO LUZ;CONGONHAS;POUSO;TÁXI AÉREO;SUBSTANCIAL;0
46569;PRFAN;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;P32R;PISTÃO;1;MONOMOTOR;1633;7;1977;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
46568;PTUAD;AVIÃO;NEIVA;EMB-201A;IPAN;PISTÃO;1;MONOMOTOR;1800;1;1985;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0
46567;PRLTT;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;2;BIMOTOR;2155;6;2010;BRASIL;BRASIL;SÃO SEBASTIÃO DO PARAÍSO;COMANDANTE PASCHOAL PATROCÍNIO FILHO;TÁXI;PRIVADA;SUBSTANCIAL;0
46566;PTVIR;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;2;BIMOTOR;2155;6;1988;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;TÁXI AÉREO;SUBSTANCIAL;0
46565;PRAPM;AVIÃO;AEROMOT;AMT-200SO;RF10;PISTÃO;1;MONOMOTOR;1050;2;2007;BRASIL;BRASIL;TEIXEIRA DE FREITAS;TEIXEIRA DE FREITAS;POUSO;POLICIAL;SUBSTANCIAL;0
46564;PRBRO;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;1;MONOMOTOR;757;2;1981;BRASIL;BRASIL;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;ARREMETIDA NO AR;INSTRUÇÃO;SUBSTANCIAL;0
46563;PTLHE;AVIÃO;PIPER AIRCRAFT;PA-31;PA31;PISTÃO;2;BIMOTOR;2948;8;1974;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
46562;PRLGA;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;1;MONOMOTOR;1497;1;1977;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRÁFEGO;AGRÍCOLA;DESTRUÍDA;0
46561;PTHYS;HELICÓPTERO;EUROCOPTER FRANCE;AS 350 BA;AS50;TURBOEIXO;1;MONOMOTOR;2100;6;1993;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;LEVE;0
46523;PRCML;AVIÃO;PIPER AIRCRAFT;PA-32R-301T;PA32;PISTÃO;1;MONOMOTOR;1633;6;2005;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;PRIVADA;LEVE;0
46522;PROTK;AVIÃO;PILATUS;PC-12;PC12;TURBOÉLICE;1;MONOMOTOR;4740;10;2010;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
46521;PREAJ;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;1;MONOMOTOR;757;2;1980;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;INSTRUÇÃO;NENHUM;0
46520;PTFTB;AVIÃO;CESSNA AIRCRAFT;560;C560;JATO;2;BIMOTOR;7212;11;1990;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;TÁXI AÉREO;NENHUM;0
46519;PRAYK;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;2;BIMOTOR;52290;125;2010;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;REGULAR;NENHUM;0
46518;PRNHB;AVIÃO;LET AIRCRAFT INDUSTRIES;L410UVP-E20;L410;TURBOÉLICE;2;BIMOTOR;6600;21;2006;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;REGULAR;LEVE;0
46517;PRASP;AVIÃO;DIAMOND;DA20-C1;DV20;PISTÃO;1;MONOMOTOR;800;2;2011;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;INSTRUÇÃO;NENHUM;0
46516;PRVBW;AVIÃO;BOEING;737-7BX;B737;JATO;2;BIMOTOR;70080;154;2001;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;NENHUM;0
46515;PTFCS;AVIÃO;DASSAULT AVIATION;FALCON 2000EX;F2TH;JATO;2;BIMOTOR;19414;13;2007;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO;TÁXI AÉREO;LEVE;0
46514;PTAVD;AVIÃO;CESSNA AIRCRAFT;150J;C150;PISTÃO;1;MONOMOTOR;726;2;1969;BRASIL;BRASIL;FORA DE AERODROMO;TERUEL IPANEMA ESTÂNCIA;DECOLAGEM;INSTRUÇÃO;SUBSTANCIAL;0
46513;PTJBL;AVIÃO;CESSNA AIRCRAFT;210L;C210;PISTÃO;1;MONOMOTOR;1724;6;1973;BRASIL;BRASIL;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;BREVES;POUSO;TÁXI AÉREO;SUBSTANCIAL;0
46512;PRFSW;AVIÃO;BEECH AIRCRAFT;D55;BE55;PISTÃO;2;BIMOTOR;2404;6;1968;BRASIL;BRASIL;VERA CRUZ;BARTOLOMEU DE GUSMÃO;CRUZEIRO;PRIVADA;LEVE;0
46499;PTRLJ;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;P28A;PISTÃO;1;MONOMOTOR;1157;4;1981;BRASIL;BRASIL;TITO TEIXEIRA;CAMPINA VERDE;DESCIDA;PRIVADA;SUBSTANCIAL;0
46498;PRMPL;HELICÓPTERO;ROBINSON HELICOPTER;R44 II;R44;PISTÃO;1;MONOMOTOR;1134;4;2009;BRASIL;BRASIL;SENADOR NILO COELHO;FORA DE AERODROMO;CRUZEIRO;NÃO REGULAR;SUBSTANCIAL;0
46497;PPMAQ;HELICÓPTERO;ROBINSON HELICOPTER;R22 BETA;R22;PISTÃO;1;MONOMOTOR;621;2;1995;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;0
46496;PTHNE;HELICÓPTERO;HELIBRAS;HB-350B;AS50;TURBOEIXO;1;MONOMOTOR;1950;6;1989;BRASIL;BRASIL;SOROCABA;CIA. BRASILEIRA DE ALUMÍNIO;POUSO;PRIVADA;SUBSTANCIAL;0
46495;PRIND;AVIÃO;RAYTHEON AIRCRAFT;400A;BE40;JATO;2;BIMOTOR;7394;10;2006;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;PRIVADA;NENHUM;0
46487;PTLSJ;AVIÃO;LEARJET;35A;LJ35;JATO;2;BIMOTOR;8165;10;1978;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;TÁXI AÉREO;NENHUM;0
46486;PRMON;AVIÃO;CESSNA AIRCRAFT;525B;C25B;JATO;2;BIMOTOR;6291;10;2009;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;NENHUM;0
46485;PPPTI;AVIÃO;AEROSPATIALE AND ALENIA;ATR-42-320;AT43;TURBOÉLICE;2;BIMOTOR;16900;50;1994;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;REGULAR;NENHUM;0
46484;PPMVT;AVIÃO;PILATUS;PC-12/47E;PC12;TURBOÉLICE;1;MONOMOTOR;4740;10;2008;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;PRIVADA;NENHUM;0
46481;PTVGD;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;2;BIMOTOR;2155;6;1987;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;ESPECIALIZADA;NENHUM;0
46480;PTEUW;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;2;BIMOTOR;2073;6;1979;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;NENHUM;0
46479;PRAZD;AVIÃO;EMBRAER;ERJ 190-100 IGW;E190;JATO;2;BIMOTOR;51800;113;2009;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;REGULAR;NENHUM;0
46478;PRAZD;AVIÃO;EMBRAER;ERJ 190-100 IGW;E190;JATO;2;BIMOTOR;51800;113;2009;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;NENHUM;0
46477;PRHBF;HELICÓPTERO;EUROCOPTER FRANCE;AS 355 N;AS55;TURBOEIXO;2;BIMOTOR;2600;6;1997;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;TÁXI AÉREO;NENHUM;0
46476;PRAVB;AVIÃO;AIRBUS;A319-115;A319;JATO;2;BIMOTOR;75500;141;2010;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO;REGULAR;LEVE;0
46475;PRFPM;HELICÓPTERO;EUROCOPTER;EC 120 B;EC20;TURBOEIXO;1;MONOMOTOR;1715;5;2002;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRÁFEGO;POLICIAL;NENHUM;0
46474;PRAUL;AVIÃO;BEECH AIRCRAFT;58;BE58;PISTÃO;2;BIMOTOR;2449;6;1983;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;NENHUM;0
46473;PTRAC;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;2;BIMOTOR;2073;6;1980;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;LEVE;0
46472;PPAML;AVIÃO;RAYTHEON AIRCRAFT;400A;BE40;JATO;2;BIMOTOR;7303;10;2004;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;PRIVADA;NENHUM;0
46471;PRHRU;HELICÓPTERO;SIKORSKY AIRCRAFT;S-61N;S61;TURBOEIXO;2;BIMOTOR;8618;21;1972;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;PRIVADA;NENHUM;0
46456;PTRTG;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;2;BIMOTOR;2155;7;1983;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;TÁXI AÉREO;NENHUM;0
46455;PRAYH;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;2;BIMOTOR;52290;125;2010;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;REGULAR;NENHUM;0
46454;N5527L;AVIÃO;CESSNA AIRCRAFT;152;***;PISTÃO;1;MONOMOTOR;0;0;1980;ESTADOS UNIDOS;ESTADOS UNIDOS;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;***;SUBSTANCIAL;0
46453;PRWJM;AVIÃO;BOEING COMPANY;737-36Q;B733;JATO;2;BIMOTOR;63276;156;1997;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;OPERAÇÃO DE SOLO;REGULAR;LEVE;0
46452;PTVHV;AVIÃO;NEIVA;EMB-712;P28A;PISTÃO;1;MONOMOTOR;1157;4;1989;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;INSTRUÇÃO;NENHUM;0
46451;PRDGO;AVIÃO;PIPER AIRCRAFT;PA-31T;PAY2;TURBOÉLICE;2;BIMOTOR;4082;7;1981;BRASIL;BRASIL;SANTOS DUMONT;ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL;POUSO;PRIVADA;NENHUM;0
46450;PTREI;AVIÃO;NEIVA;EMB-721D;P32R;PISTÃO;1;MONOMOTOR;1633;6;1981;BRASIL;BRASIL;MANICORÉ;BORBA;POUSO;PRIVADA;SUBSTANCIAL;0
46449;PRPNM;AVIÃO;EMBRAER;EMB-500;E50P;JATO;2;BIMOTOR;4750;6;2010;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0
46448;PPKBP;AVIÃO;XAVANTE;A-122-B;A122;PISTÃO;1;MONOMOTOR;840;2;1978;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;INSTRUÇÃO;NENHUM;0
46446;PRATH;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;2;BIMOTOR;23000;75;2012;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;REGULAR;LEVE;0
46445;PTELG;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;2;BIMOTOR;2073;6;1977;BRASIL;BRASIL;ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL;CATANDUVA;POUSO;PRIVADA;SUBSTANCIAL;0
46444;PTRPU;AVIÃO;NEIVA;EMB-720D;PA32;PISTÃO;1;MONOMOTOR;1633;7;1984;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;TÁXI AÉREO;SUBSTANCIAL;1
46443;PPITZ;AVIÃO;CESSNA AIRCRAFT;208B;C208;TURBOÉLICE;1;MONOMOTOR;3969;11;1996;BRASIL;BRASIL;COARI;PREFEITO ORLANDO MARINHO;CRUZEIRO;TÁXI AÉREO;SUBSTANCIAL;0
46439;PPGEH;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;1;MONOMOTOR;770;3;1991;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
46438;PTKZA;AVIÃO;CIA AERONAUTICA PAULISTA;CAP-4;PAUL;PISTÃO;1;MONOMOTOR;587;2;0;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;LEVE;0
46437;PTOKZ;AVIÃO;CESSNA AIRCRAFT;210N;C210;PISTÃO;1;MONOMOTOR;1724;6;1979;BRASIL;BRASIL;TRÊS LAGOAS;FAZENDA VISTA ALEGRE;CRUZEIRO;PRIVADA;DESTRUÍDA;3
46436;PRHSD;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;2;BIMOTOR;2155;6;2011;BRASIL;BRASIL;ARAGUACEMA;FORA DE AERODROMO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0
46435;PPGGR;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;1;MONOMOTOR;770;2;1992;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;1
46434;PTDOX;AVIÃO;PIPER AIRCRAFT;PA-25-260;PA25;PISTÃO;1;MONOMOTOR;1315;1;1970;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;VOO A BAIXA ALTURA;AGRÍCOLA;DESTRUÍDA;1
46433;PRFLI;AVIÃO;PIPER AIRCRAFT;PA-34-200T;PA34;PISTÃO;2;BIMOTOR;2073;7;1979;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;NENHUM;0
46432;PTNRK;AVIÃO;NEIVA;EMB-711B;P28R;PISTÃO;1;MONOMOTOR;1248;4;1979;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;TÁXI AÉREO;SUBSTANCIAL;0
46431;N988AR;AVIÃO;MCDONNELL DOUGLAS;MD11;***;JATO;3;TRIMOTOR;285990;0;0;ESTADOS UNIDOS;ESTADOS UNIDOS;MIAMI INTERNATIONAL AIRPORT;VIRACOPOS;POUSO;NÃO REGULAR;SUBSTANCIAL;0
46419;PTKSB;AVIÃO;CESSNA AIRCRAFT;210L;C210;PISTÃO;1;MONOMOTOR;1724;6;1974;BRASIL;BRASIL;JACAREPAGUÁ;CAMPO DE MARTE - SP;DECOLAGEM;TÁXI AÉREO;DESTRUÍDA;1
46418;PRWTW;AVIÃO;PIPER AIRCRAFT;PA-32R-301T;PA32;PISTÃO;1;MONOMOTOR;1633;6;2003;BRASIL;BRASIL;RONDONÓPOLIS;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0
46417;PRUNO;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;1;MONOMOTOR;757;2;1980;BRASIL;BRASIL;14 BIS;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;0
46416;PPRRY;AVIÃO;CIA AERONAUTICA PAULISTA;CAP-4;PAUL;PISTÃO;1;MONOMOTOR;587;2;1946;BRASIL;BRASIL;SÃO BORJA;FORA DE AERODROMO;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
46415;PTHSN;HELICÓPTERO;BELL HELICOPTER;206B;B06;TURBOEIXO;1;MONOMOTOR;1451;5;1981;BRASIL;BRASIL;HELISUL IV;HELISUL IV;DECOLAGEM;TÁXI AÉREO;SUBSTANCIAL;0
46414;PRBIG;AVIÃO;CIRRUS DESIGN;SR22;SR22;PISTÃO;1;MONOMOTOR;1542;4;2008;BRASIL;BRASIL;CAMPO DE MARTE - SP;JACAREPAGUÁ;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
46413;PROLX;AVIÃO;CESSNA AIRCRAFT;210M;C210;PISTÃO;1;MONOMOTOR;1724;6;1978;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0
46412;PTRDG;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;2;BIMOTOR;2073;6;1980;BRASIL;BRASIL;BAHIA - JORGE AMADO;PRESIDENTE JUSCELINO KUBITSCHEK;SUBIDA;PRIVADA;DESTRUÍDA;2
46411;PRYRG;HELICÓPTERO;BELL HELICOPTER;430;B430;TURBOEIXO;2;BIMOTOR;4082;8;2001;BRASIL;BRASIL;PREFEITO RENATO MOREIRA;VAL DE CANS / JÚLIO CEZAR RIBEIRO;ESTACIONAMENTO;TÁXI AÉREO;SUBSTANCIAL;0
46379;PTMVT;AVIÃO;AIRBUS INDUSTRIE;A330-223;A332;JATO;2;BIMOTOR;233000;240;2010;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO;REGULAR;LEVE;0
46378;PRTKA;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;2;BIMOTOR;22500;73;2010;BRASIL;BRASIL;FORA DE AERODROMO;BARREIRAS;POUSO;REGULAR;NENHUM;0
46377;PTEEK;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;2;BIMOTOR;2073;7;1976;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRÁFEGO;TÁXI AÉREO;NENHUM;0
46373;PTVIB;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTÃO;1;MONOMOTOR;1633;6;1987;BRASIL;BRASIL;REDENÇÃO;ALBERTO ALCOLUMBRE;CRUZEIRO;PRIVADA;LEVE;0
46371;PROGE;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;1;MONOMOTOR;757;2;1984;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;LEVE;0
46368;PRJRG;HELICÓPTERO;ROBINSON HELICOPTER;R22 BETA;R22;PISTÃO;1;MONOMOTOR;621;2;2004;BRASIL;BRASIL;CAMPO DE MARTE - SP;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;0
46362;PTLSJ;AVIÃO;LEARJET;35A;LJ35;JATO;2;BIMOTOR;8165;10;1978;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;TÁXI AÉREO;LEVE;0
46359;PRNAF;AVIÃO;PILATUS;PC-12/45;PC12;TURBOÉLICE;1;MONOMOTOR;4500;10;2002;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;TÁXI AÉREO;NENHUM;0
46358;PTREY;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;2;BIMOTOR;2073;6;1980;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;TÁXI AÉREO;NENHUM;0
46356;PTANF;AVIÃO;CESSNA AIRCRAFT;170A;C170;PISTÃO;1;MONOMOTOR;998;1;1951;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;ESPECIALIZADA;SUBSTANCIAL;0
46354;PRDKK;HELICÓPTERO;EUROCOPTER FRANCE;EC 130 B4;EC30;TURBOEIXO;1;MONOMOTOR;2427;7;2012;BRASIL;BRASIL;BAHIA - JORGE AMADO;PRESIDENTE JUSCELINO KUBITSCHEK;CRUZEIRO;PRIVADA;DESTRUÍDA;1
46350;PRZMW;AVIÃO;WILLIAM DA SILVA MATIAS;RV-10;ZZZZ;PISTÃO;1;MONOMOTOR;1230;4;2011;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;EXPERIMENTAL;NENHUM;0
46349;PTDIQ;AVIÃO;BEECH AIRCRAFT;B90;BE9L;TURBOÉLICE;2;BIMOTOR;4377;6;1968;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;TÁXI AÉREO;SUBSTANCIAL;0
46348;N885WT;AVIÃO;GULFSTREAM AEROSPACE;GV-SP;***;JATO;2;BIMOTOR;0;0;0;ESTADOS UNIDOS;ESTADOS UNIDOS;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;***;LEVE;0
46347;PREJI;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;1;MONOMOTOR;759;2;1980;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ARREMETIDA NO SOLO;INSTRUÇÃO;NENHUM;0
46346;PTMGS;AVIÃO;CESSNA AIRCRAFT;650;C650;JATO;2;BIMOTOR;10433;11;1993;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;NÃO REGULAR;SUBSTANCIAL;0
46345;PPFLF;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;1;MONOMOTOR;770;3;1990;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;INSTRUÇÃO;LEVE;0
46344;PRHRI;AVIÃO;CESSNA AIRCRAFT;206H;C206;PISTÃO;1;MONOMOTOR;1633;6;1999;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0
46342;PTDYK;AVIÃO;PIPER AIRCRAFT;PA-31;PA31;PISTÃO;2;BIMOTOR;2948;4;1974;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;NÃO REGULAR;SUBSTANCIAL;0
46341;PTLJV;AVIÃO;CESSNA AIRCRAFT;T210L;C210;PISTÃO;1;MONOMOTOR;1814;6;1982;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;POLICIAL;NENHUM;0
46340;PPGEV;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;1;MONOMOTOR;770;3;1992;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
46339;PUTBW;ULTRALEVE;***;ADVENTURE;ULAC;PISTÃO;1;MONOMOTOR;420;2;2007;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;EXPERIMENTAL;DESTRUÍDA;1
46338;PTRCA;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;2;BIMOTOR;2073;7;1980;BRASIL;BRASIL;FAZENDA RIBEIRÃO;FAZENDA SÃO GABRIEL;APROXIMAÇÃO FINAL;PRIVADA;SUBSTANCIAL;0
46337;PPKBU;AVIÃO;XAVANTE;A-122-A;A122;PISTÃO;1;MONOMOTOR;840;2;1971;BRASIL;BRASIL;ALTO PARAÍSO DE GOIÁS;BRIGADEIRO ARARIPE MACEDO;DECOLAGEM;INSTRUÇÃO;SUBSTANCIAL;0
46336;PRSAO;AVIÃO;DIAMOND;DA20-C1;DV20;PISTÃO;1;MONOMOTOR;800;2;2012;BRASIL;BRASIL;CAMPO DE MARTE - SP;CAMPO DE MARTE - SP;ARREMETIDA NO SOLO;INSTRUÇÃO;SUBSTANCIAL;0
46312;PPPTM;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-72-212A;AT72;TURBOÉLICE;2;BIMOTOR;22500;73;2008;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;REGULAR;NENHUM;0
46311;PPGJK;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;1;MONOMOTOR;770;3;1992;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;INSTRUÇÃO;SUBSTANCIAL;0
46310;PPLOS;HELICÓPTERO;AGUSTA;AW109SP;A109;TURBOEIXO;2;BIMOTOR;3175;8;2011;BRASIL;BRASIL;CONDOMÍNIO LARANJEIRAS;IATE CLUBE DE SANTOS - ANGRA DOS REIS;OPERAÇÃO DE SOLO;TÁXI AÉREO;NENHUM;0
46309;PTWYK;AVIÃO;CESSNA AIRCRAFT;172R;C172;PISTÃO;1;MONOMOTOR;1111;4;1998;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA;PRIVADA;DESTRUÍDA;1
46308;PROSA;AVIÃO;CESSNA AIRCRAFT;T210N;C210;PISTÃO;1;MONOMOTOR;1814;6;1980;BRASIL;BRASIL;SANTO ANTÔNIO DE LEVERGER;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
46307;N173DZ;AVIÃO;BOEING;767-322;***;JATO;2;BIMOTOR;158760;0;0;ESTADOS UNIDOS;ESTADOS UNIDOS;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;***;SUBSTANCIAL;0
46306;PREJI;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;1;MONOMOTOR;759;2;1980;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;INSTRUÇÃO;NENHUM;0
46305;PTHOL;HELICÓPTERO;ROBINSON HELICOPTER;R22;R22;PISTÃO;1;MONOMOTOR;590;2;1992;BRASIL;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;DESTRUÍDA;2
